name,lat,lon,category,address,osm_id,osm_type
Vườn Sen Bản đồ UEL,10.8710772,106.7795859,garden,,1338513874,way
bảo vệ,10.8575195,106.7635288,building,,1114743103,way
cẩm nhung,10.8782403,106.7666639,shop,"120.linh xuan, Quốc lộ 1K",4687993291,node
hồng lộc : 53 Lê Văn Việt,10.846714,106.7774299,shop,,10972360305,node
kiến thiết : 32 Lê Văn Việt,10.8470814,106.778512,shop,,10972360405,node
thuận đào,10.8786478,106.767621,shop,"10, Quốc lộ 1K",4689735090,node
Ý Nhi,10.8489816,106.7747236,shop,Lê Văn Việt,291440663,way
Đài Truyền hình Cáp SaigonTourist,10.755665,106.7621521,studio,,1098418723,way
Đội Chữa cháy và Cứu nạn cứu hộ khu vực 2,10.8444825,106.7724324,fire_station,,503146851,way
đức trí,10.8782511,106.7666814,shop,"100-102, Quốc lộ 1K",4687984590,node
Bảo hiểm xã hội cơ sở Cát Lái,10.7742996,106.7602639,office,"400, Đường Đồng Văn Cống",1043392446,way
Ủy ban Nhân dân phường Bình Thọ,10.8493784,106.7692018,office,"17, Chân Lý",305753198,way
135 Đường 6 . Bình Trưng Tây . Q2,10.7845634,106.7613519,shop,,11019024605,node
"165 Đường 61 , Tăng Nhơn Phú , Phước Long B . Q9",10.8333243,106.7679425,shop,,11035252807,node
27 Đường 339 . Phước Long B . Q9,10.8229747,106.7725096,shop,,11028948805,node
30 Shine,10.8600304,106.760477,shop,"708, Đường Lê Trọng Tấn",10215649378,node
37 Đường 339 . Phước Long B . Q9,10.8232181,106.772805,shop,,11028947505,node
39 Đường 22 . Phước Long B . Q9,10.8283496,106.7775307,shop,,11035248706,node
62 Đường 39 . Bình Trưng Tây . Q2,10.7833038,106.7657237,shop,,11019036405,node
76 đường 6 . TNP.B . Q9,10.8349765,106.7793481,shop,,11021416206,node
8 đường 18 . Thạnh Mỹ Lợi . Q2,10.7754721,106.765197,shop,,11019083005,node
80 Đường 339 . Phước Long B . Q9,10.8238863,106.7744784,shop,,11028947506,node
92 Đường 339 . Phước Long B . Q9,10.8238573,106.7748271,shop,,11028948605,node
Baby Shark,10.7767545,106.7658676,shop,"264, Đường Lê Văn Thịnh",10971162705,node
Block B1,10.813726,106.7778969,building,B1,831608516,way
Block B2,10.8139543,106.7777229,building,B2,831608517,way
Block B3,10.8141824,106.7775489,building,B3,831608518,way
Block C1,10.814748,106.7771619,building,"C1, Thanh Nga",831608513,way
Block C2,10.8149254,106.7773842,building,"C2, Thanh Nga",831608514,way
Block C3,10.8151028,106.7776063,building,"C3, Thanh Nga",831608515,way
Block D1,10.8146221,106.7780862,building,"D1, Xuân Quỳnh",831608512,way
Block D2,10.8141486,106.7784472,building,D2,831608511,way
CellphoneS,10.8606602,106.7606676,shop,"888, Tỉnh lộ 10",10215649374,node
Citrine Apartment,10.8310809,106.7747296,building,,1112761021,way
Co.opFood,10.8389459,106.7667516,shop,,330615689,way
DiLi Supplement,10.7925292,106.7723218,office,,11397646226,node
E-Home,10.7973203,106.7846911,apartment,,7759330885,node
English Boarding House,10.792881,106.7717695,office,,11397646225,node
F-Town 1,10.8510281,106.7979057,building,"Lô T2, Đường D1, Quận 9, Hồ Chí Minh",306649184,way
F-Town 2,10.8504806,106.7984271,building,"Lô T2, Đường D1, Quận 9",605385253,way
In Photocopy,10.8574881,106.7617714,shop,,1113642932,way
Karaoke Oscar,10.8680716,106.7623056,karaoke_box,,10658343585,node
Khu D,10.8523244,106.7716646,building,,239828238,way
Lavita Charm,10.8370455,106.7632751,building,,1113241922,way
Lavita Garden,10.8339049,106.761705,building,,1113250390,way
Mai Anh,10.8484344,106.7629017,childcare,Đường số 9,499426673,way
Makino Technology Centre,10.8518672,106.7970575,office,"Lô T2-1.3, Đường D1, Quận 9, Hồ Chí Minh",732648555,way
Mini golf,10.7932149,106.774399,golf_course,,1331547160,way
Moonlight Residence,10.844599,106.7628341,building,"102, Đặng Văn Bi",737440142,way
"Nam Binh Co.,Ltd",10.8639536,106.760824,office,"A72, Kha Vạn Cân, Hồ Chí Minh",261651894,way
Nghi ngho,10.8777148,106.7603215,community_centre,,4840958623,node
Photocopy,10.8509146,106.7709148,shop,,3020012289,node
Phuc Loc Tho,10.8561747,106.7738069,building,,503216460,way
Quang,10.8493567,106.7716123,shop,,292066536,way
SATRAFOODS,10.8594331,106.7684607,shop,,10215649404,node
SopexVietnam Office,10.7929801,106.7717678,office,,11397646223,node
TH 1109,10.8700052,106.7631808,shop,"1109, Kha Vạn Cân",4687915107,node
TQT Auto Workshop,10.8048202,106.7781593,shop,"629, Đỗ Xuân Hợp, Quận 9, Thành phố Thủ Đức",10720364612,node
Ta Lai Adventure,10.7929401,106.7717695,office,,11397646224,node
The Global Golf Academy & Club,10.8011211,106.771427,golf_course,,1443761290,way
Thuan,10.8110154,106.8205374,shop,Nguyễn Duy Trinh,4963259521,node
Thuthuatwiki,10.8404391,106.797994,building,"14/28, Đường Làng Tăng Phú, Quận 9, Thành phố Thủ Đức",1217257703,way
Viet Nhan Group,10.7972042,106.7836737,office,,7099162480,node
Vu Thi Thu Huong,10.8239156,106.7652333,office,A24 ok,4870022735,node
Women,10.8421299,106.7643896,toilets,,1113416632,way
cantin trung hoc Thu Duc,10.8482282,106.762012,shop,Đường số 9,4684708690,node
tap hoa Gia Huy,10.8532427,106.7678474,shop,"86a, Tô Vĩnh Diện",4684690889,node
Thư,10.8496373,106.7701209,shop,"302, Võ Văn Ngân",3103940409,node
Men,10.8420938,106.7643789,toilets,,1113416627,way
Tops,10.8444032,106.7626007,shop,,10294185712,node
ABC,10.8486831,106.7749728,shop,,291440667,way
Bến xe buýt Ga Metro Bình Thái,10.8311255,106.7642344,transport,,12437015530,node
Bệnh viên 7C - Trường Quân y 2,10.8462521,106.7781605,transport,,3185949681,node
Bệnh viện 7C - Trường Quận y 2,10.8467007,106.7776189,transport,,11793308588,node
Bệnh viện Quận 9,10.8444643,106.7909018,transport,,3185949684,node
Chùa Thiên Minh,10.8161638,106.7744006,transport,,11769143938,node
Chùa Thiện Minh,10.8163508,106.7744169,transport,,11769143903,node
Chợ Cây Xoài,10.7773657,106.7667993,transport,,3178488394,node
Chợ Linh Xuân,10.8776149,106.7664279,transport,,8995060475,node
Chợ Long Trường,10.8060267,106.8211744,transport,,3187226247,node
Chợ Nam Hòa,10.8261208,106.7623735,transport,,11847376739,node
Chợ Phước Bình,10.812649,106.7710619,transport,,3178488401,node
Chợ Thạnh Mỹ Lợi,10.769255,106.767489,transport,,12241385887,node
Công viên Bình Thọ,10.8452113,106.7696368,transport,,12437183267,node
Công viên Phước Bình,10.8153717,106.7701388,transport,,12886584089,node
Cầu Huyện Thanh,10.7919933,106.8039066,transport,,11838346590,node
Cầu Kỳ Hà,10.7696771,106.7758192,transport,,13622927391,node
Cầu Nam Lý,10.8116594,106.7759961,transport,,11769143901,node
Cầu Trường Phước,10.8119672,106.8430073,transport,,11813897494,node
Cầu Võ Khế,10.8105959,106.831935,transport,,11838346599,node
Cầu Xây Dựng,10.7907078,106.7884082,transport,,3187226244,node
Cầu vượt Linh Xuân,10.8741924,106.7652664,transport,,8995060476,node
Cầu Ông Kỳ 2,10.791546,106.781661,transport,,3178488398,node
Ga Long Trường,10.7913902,106.816835,transport,,13606960025,node
Ga Metro Bình Thái,10.8321746,106.7648448,transport,,12437015533,node
Ngã ba Long Trường,10.8060892,106.8170084,transport,,11868138075,node
Nhà Thờ Từ Đức,10.8475265,106.764111,other,,499426680,way
Phim trường - Đường Long Thuận,10.8113178,106.8463406,transport,,11813897538,node
Phim trường - Đối diện 168 Long Thuận,10.8113835,106.8463216,transport,,11813897493,node
Siêu thị Coopmart - Xa lộ Hà Nội,10.8481683,106.7749791,transport,,2024973266,node
Siêu thị Nguyễn Kim,10.8497947,106.7688098,transport,,2984717720,node
Trung tâm Giáo dục Thường xuyên Quận 9,10.8400264,106.7807755,transport,,11793308607,node
Trung tâm Kho vận Linh Xuân,10.8702358,106.774909,transport,,11760154433,node
Trung tâm Phục vụ Hành chính công TP. HCM,10.8485027,106.7726917,transport,,13654284929,node
Trường Cao đẳng Công Thương,10.8304181,106.7746012,transport,,11847376744,node
Trường Cao đẳng Kỹ thuật Công nghệ,10.8212777,106.7719961,transport,,3178489139,node
Trường Cao đẳng Sư phạm Trung ương 2,10.8061703,106.782623,transport,,11769143899,node
Trường Cao đẳng Xây dựng,10.8506564,106.7644654,transport,,2984717726,node
Trường Hoa Hồng Đỏ,10.7910208,106.7942398,transport,,11838346587,node
Trường Hải Quân,10.7632075,106.782805,transport,,6503340654,node
Trường Mầm non Thỏ Ngọc,10.8246352,106.7682083,transport,,11847376741,node
Trường Mầm non Vành Khuyên,10.8478954,106.7600309,transport,,3230436383,node
Trường Mẫu giáo Phước Bình,10.8147872,106.773375,transport,,12437015557,node
Trường Tiểu học Hoàng Diệu,10.8560771,106.7750456,transport,"33, Đường Lê Văn Chí",11845929811,node
Trường Trung cấp nghề Suleco,10.8128951,106.770685,transport,,12886584090,node
Trường Trung học cơ sở Cát Lái,10.7707786,106.791693,transport,,13095375526,node
Trường Trung học cơ sở Long Trường,10.801434,106.8115701,transport,,11838346593,node
Trường Trung học cơ sở Phước Bình,10.8145788,106.7728959,transport,,12437015564,node
Trường Trung học phổ thông Hoa Lư,10.8389121,106.7735893,transport,,12437015542,node
Trường Trung học phổ thông Long Trường,10.8170406,106.8108697,transport,"309, Đường Võ Văn Hát",11868138078,node
Trường Trung học phổ thông Nguyễn Hữu Huân,10.8477529,106.7677078,transport,"11, Đoàn Kết",12437183261,node
Trường Trung học phổ thông Phước Long,10.8169042,106.7748613,transport,"18D, Dương Đình Hội",11793308599,node
Trường Trung học phổ thông Đào Sơn Tây,10.8798773,106.7741299,transport,,12767882491,node
Trường ĐH Ngân Hàng Thành phố Hồ Chí Minh,10.8562111,106.7622286,transport,,13095375550,node
Trường Đoàn Lý Tự Trọng,10.844892,106.7646693,transport,"3, Dân Chủ, Ho Chi Minh",12437183291,node
Trường Đại học Quản lý và Công nghệ Thành phố Hồ Chí Minh,10.775289,106.7963749,transport,,13095375522,node
Trường Đại học Sư phạm Kỹ thuật,10.8498838,106.7724218,transport,,2984717715,node
Trạm thu phí Cầu Phú Mỹ,10.7599839,106.7648549,other,,1098418720,way
UBND Phường Long Trường,10.8050653,106.8166418,transport,,11838346595,node
Đại Học Ngân Hàng Thành phố Hồ Chí Minh,10.858578,106.7629809,transport,,3185767532,node
Đại học Kinh tế - Luật (cổng 2),10.8738053,106.7777796,transport,,12767882490,node
Đại học Kinh tế Luật,10.8692453,106.7767448,transport,,3107514194,node
Đại học Ngân hàng,10.8579777,106.7633087,transport,,11789253353,node
Đại học Văn hóa,10.8212308,106.7698597,transport,,12437015559,node
Đại học Văn hóa (Cơ sở 2),10.8234004,106.7698788,transport,,11769143906,node
Viettien Garment Vimiky,10.8637457,106.7790509,other,,1246212923,way
Viettien Garment Vimiky 2,10.8632907,106.7789088,other,,1246213146,way
176 Lê Văn Thịnh,10.7784215,106.7687885,transport,,11769143952,node
257 Lê Văn Thịnh,10.7784599,106.768912,transport,,11769143887,node
36 Lê Văn Thịnh,10.7870521,106.7690984,transport,,11769143950,node
92 Tăng Nhơn Phú,10.8333999,106.7796657,transport,,11847376746,node
BQL Nghĩa trang Thành phố Hồ Chí Minh,10.8635089,106.7684813,other,,291271212,way
Ban Quản lý Đường sắt đô thị TP. HCM,10.840249,106.7700946,transport,,13423568905,node
Bê tông Hải Âu,10.8438731,106.7709251,transport,,3230448899,node
Bình Thái,10.832652,106.7638944,transport,,11586280304,node
Cao tốc Dầu Giây,10.793303,106.8071289,transport,,11838346591,node
Cao đẳng nghề ISPACE,10.8495602,106.7676915,other,"240, Võ Văn Ngân",292878555,way
Chung Cư The Eastern,10.8042395,106.7975538,transport,,12871242810,node
Chung cư 9 View,10.8291622,106.77499,other,,1112761025,way
Chung cư Centum Weath Complex,10.841915,106.7710411,transport,,12437015543,node
Chung cư Citihomes,10.7665246,106.783336,transport,,13095375529,node
Chung cư Citisoho,10.7703933,106.7877729,transport,,13095375528,node
Chung cư Flora Anh Đào,10.806143,106.7783157,transport,"Đỗ Xuân Hợp, Quận 9",12542241193,node
Chung cư Khang Điền,10.8192468,106.7779701,transport,,11793308601,node
Chung cư La Astoria,10.7883279,106.768417,transport,,13433629327,node
Chung cư Lavita Garden,10.83436,106.7623922,transport,,12767885204,node
Chung cư Ngô Thời Nhiệm,10.8233824,106.7658926,other,,306214082,way
Chung cư Phố Đông,10.8090176,106.7843806,transport,,12542241195,node
Chung cư Thạnh Mỹ Lợi,10.7704181,106.7731863,other,,366651478,way
Chung cư Thạnh Mỹ Lợi - Lô A6,10.7710727,106.7712066,transport,,12450644865,node
Câu cá Lan Anh,10.8089638,106.8157984,transport,,11868138076,node
Công Ty Phong Phú,10.8155584,106.7737422,other,,314224714,way
Công ty Bình An,10.7875189,106.7646237,transport,,11838346582,node
Công ty Dệt Việt Thắng,10.8577915,106.7771431,transport,,11845929810,node
Công ty May Sài Gòn,10.843933,106.7624615,transport,,3230436392,node
Công ty May Việt Thắng,10.8403151,106.7727483,transport,,12871242827,node
Công ty Nissan,10.8724235,106.7682744,transport,,11760154435,node
Công ty Sanofi Aventis,10.8416014,106.7642169,transport,,3116282967,node
Công ty TNHH Latek (Việt Nam),10.8656309,106.7708647,transport,,12437183242,node
Công ty Thành Công,10.7905371,106.7846835,transport,,11838346584,node
Công ty Truyền tải Điện 4,10.8311989,106.7632351,transport,,11755184285,node
Công ty Điện tử Samsung,10.8686311,106.7786704,transport,,11760154426,node
Căn hộ Flora Kikyo,10.7979226,106.7875989,other,"Đường số 19, Quận 9, Hồ Chí Minh",750614308,way
Dệt Phong Phú,10.8326538,106.7776366,transport,,11847376745,node
Ga Bà Hiện,10.7956286,106.7918161,transport,,13606960019,node
Ga Bình Thái,10.8320332,106.7634372,transport,,13654284977,node
Ga Bình Trưng,10.7952001,106.7640691,transport,,13316616965,node
Ga Long Tân,10.7540639,106.8484187,transport,,13606960027,node
Ga Phú Hữu,10.7943886,106.7994983,transport,,13606960024,node
Ga Thiếc Dừa,10.779359,106.8307744,transport,,10965671552,node
Ga Ông Nhiêu,10.7929636,106.8078166,transport,,13606960021,node
Ga Đỗ Xuân Hợp,10.7958833,106.7803698,transport,,13606960018,node
Giảng đường B,10.858041,106.7620606,other,,1113642962,way
Hoàng Diệu 2,10.8571738,106.7663519,transport,,3107514192,node
Kho SAM - Công ty Gilimex,10.8398928,106.7769377,transport,,12437015541,node
Kho bạc nhà nước Quận 9,10.8254424,106.8130779,transport,,11813897503,node
Khu Công nghệ Cao Quận 9,10.8583246,106.7888257,transport,,2984625915,node
Khu Quản lý Giao thông Đô thị Số 2,10.8330527,106.764804,transport,,11755160665,node
Khu du lịch BCR,10.8036744,106.839067,transport,,11868138070,node
Khu dân cư Phố Đông,10.7677046,106.7780545,transport,,6503352762,node
Khu dân cư Sông Giồng,10.7941543,106.7812579,transport,,11769143897,node
Khu dân cư Thạnh Mỹ Lợi,10.770673,106.7704719,transport,,11847376736,node
Khu nhà ở công nhân Lilama 18,10.8217106,106.7796643,transport,,12871242830,node
Khách sạn 126,10.8413154,106.7683972,other,,304558705,way
Ký túc xá D,10.8538579,106.7725186,other,,239828236,way
Linh Xuân,10.874451,106.7609788,transport,,12592904945,node
Liên Phường,10.8045624,106.8000027,transport,,12435161730,node
Long Thuận - Nguyễn Xiển,10.8149816,106.8339407,transport,,11813897496,node
Lê Văn Thịnh,10.7885457,106.7703294,transport,,11769143890,node
Nghĩa trang Bộng Dầu 2,10.8757693,106.7778305,transport,,12437183247,node
Nghĩa trang Thành phố,10.8705083,106.7729518,transport,,11760154425,node
Ngã ba Chương Dương,10.8504492,106.7608358,transport,,2984717727,node
Ngã ba Hoàng Diệu 2,10.8604588,106.7607288,transport,,3185767535,node
Ngã ba Linh Trung - Đường số 6,10.8608728,106.7684772,transport,,3107514193,node
Ngã ba Long Thuận,10.8145763,106.8353728,transport,,11813897495,node
Ngã ba Lê Văn Chí,10.8540931,106.7719029,transport,,3107514190,node
Ngã ba Tam Đa,10.807594,106.8265746,transport,,11838346597,node
Ngã ba Đường 14,10.8608685,106.7709291,transport,,11861142599,node
Ngã ba Đỗ Xuân Hợp,10.790373,106.7821147,transport,,11838346583,node
Ngã ba đường Dân Chủ - Võ Văn Ngân,10.8492301,106.7667958,transport,,12437183262,node
Ngã tư Bình Thái,10.8349107,106.7653111,transport,,11337172379,node
Ngã tư Công Lý - Einstein,10.8443625,106.7663995,transport,,12437183260,node
Ngã tư Lê Quý Đôn - Thống Nhất,10.8413383,106.7670111,transport,,12437183259,node
Nhà Chờ Xe Thành Bưởi,10.85123,106.7773963,transport,,9593578333,node
Nhà Máy SAFOCO,10.8657061,106.761309,other,,1023277565,way
Nhà bảo vệ,10.8500393,106.7717552,other,,294805453,way
Nhà hàng tiệc cưới Phố Đôi,10.8686879,106.763319,transport,,11787220789,node
Nút giao Kha Vạn Cân - Phạm Văn Đồng,10.8658645,106.7609891,transport,,11787220788,node
Phà Cát Lái,10.7570849,106.7886091,transport,,5581495546,node
Phòng tư pháp Q9,10.8404673,106.7708838,other,,733255411,way
Quán Tây Tăng Long,10.8131168,106.8138631,transport,,11868138077,node
Ranh tỉnh Bình Dương - Thành phố Hồ Chí Minh,10.8791521,106.7617977,transport,,12767882495,node
Siêu thi CoopMart - Xa lộ Hà Nội,10.8483836,106.7750467,transport,,11793308589,node
Sân Bóng đá Mini - Nguyễn Thị Định,10.7653747,106.7807333,transport,,6503340655,node
Tam Đa 1,10.807332,106.8275372,transport,,12871242806,node
The Global City - Đỗ Xuân Hợp,10.8015217,106.7786082,transport,,12521886853,node
Thánh thất Cao Đài Linh Xuân,10.8799992,106.7676557,transport,,8995060474,node
Tháp Happy,10.7743606,106.7625332,other,,1306624184,way
Tháp Lucky,10.7743484,106.7620337,other,,1306624183,way
Tháp Victory,10.7738249,106.7625869,other,,1306624185,way
Tháp cắt áp,10.8519135,106.7747454,other,,1112725196,way
Trung học Hoa Sen,10.8406648,106.7705459,other,,733255413,way
Trạm Thu phí Vành đai 3,10.7866832,106.8308607,other,,1482917394,way
Trạm Xây dựng - 354A Xa lộ Hà Nội,10.8301673,106.7631907,transport,,11755160664,node
Trạm biến áp Bình Thái,10.8371103,106.7662567,transport,,12767882499,node
Trạm thu phí Phú Hữu,10.7915565,106.8074633,other,,1015754768,way
Trạm thu phí cảng Tân Cảng - Cát Lái cổng A,10.7605343,106.7877741,other,,1414693725,way
Trạm thu phí cảng Tân Cảng - Cát Lái cổng B,10.7644951,106.7938626,other,,172547812,way
Trạm thu phí cảng Tân Cảng - Cát Lái cổng C,10.769461,106.7952032,other,,1050193904,way
Trạm thu phí cảng Tân Cảng - Cát Lái cổng D,10.7651761,106.7919485,other,,1414693846,way
Trạm thu phí cảng Tân Cảng - Cát Lái cổng E,10.7727819,106.7982058,other,,1414693841,way
Trạm thu phí cảng Tân Cảng - Cát Lái cổng G,10.7812579,106.8092302,other,,1414693845,way
Trạm xăng số 5 - 106 Lã Xuân Oai,10.8196535,106.8096236,transport,,11868138085,node
Trạm xăng số 5 - 365B Lã Xuân Oai,10.8199219,106.80963,transport,,11868138079,node
Trạm y tế - 1786 Nguyễn Duy Trinh,10.8095565,106.8299719,transport,,11838346598,node
Trạm y tế - Nguyễn Duy Trinh,10.8094728,106.8295533,transport,,11838346602,node
Trụ sở Khu phố Tam Đa,10.8063732,106.8356766,transport,,12871242805,node
Tu viện Quảng Đức,10.8388052,106.7667212,transport,,11755160666,node
Tòa A Kinh tế Luật,10.87039,106.7783043,other,Quốc lộ 1A,291963267,way
Tòa B Kinh tế Luật,10.8700985,106.7790231,other,,721492600,way
Tô Vĩnh Diện,10.8543195,106.7689508,transport,,3084820248,node
Tổ Đình Bửu Thạnh,10.7996657,106.8141729,other,,608345312,way
Tổng Công ty Việt Thắng,10.8595117,106.7766992,transport,,12437183241,node
UBND Phường Linh Chiểu,10.85668,106.7655082,transport,,12886584086,node
UBND Phường Linh Trung,10.8640139,106.7611956,transport,,3185767536,node
UBND Phường Phú Hữu,10.7912089,106.7978543,transport,,11838346588,node
UBND Phường Thạnh Mỹ Lợi,10.7699608,106.7697857,transport,,12241385886,node
Uỷ ban Nhân dân Phường Cát Lái,10.7741963,106.7693459,transport,,6503356088,node
Uỷ ban Nhân dân Phường Phước Long B,10.8266179,106.7687902,transport,,3178489140,node
Uỷ ban Nhân dân Quận 9 cũ,10.8405988,106.7690587,transport,,3230448898,node
Verosa Park Khang Điền,10.8043955,106.7933683,transport,,12871242809,node
Vietcombank - Quốc lộ 1,10.8715667,106.7695683,transport,,3164004056,node
Vành đai trong - 36 Nguyễn Duy Trinh,10.7908557,106.7909941,transport,,11838346586,node
Vành đai trong - 817 Nguyễn Duy Trinh,10.790944,106.790745,transport,,11838346613,node
Vòng xoay Liên Phường,10.806914,106.788569,transport,,11868700604,node
Văn phòng các Khoa,10.8699769,106.7794474,other,,839779987,way
Xưởng TH Nghề 1,10.8505531,106.7697767,other,,239934211,way
Xưởng TH Nghề 2,10.8506658,106.7703321,other,,239936581,way
Xưởng thực tập in,10.8513339,106.7698807,other,,239936156,way
"Xưởng thực tập nguội, hàn",10.8511834,106.7695466,other,,239936157,way
Úc Anh,10.8495085,106.7719508,other,,292066533,way
Đình Bình Thái,10.8138379,106.7753407,transport,,11769143902,node
Đường 122,10.8257566,106.7658413,transport,,11847376740,node
Đường 185,10.8203908,106.7787666,transport,,11793308602,node
Đường 359,10.8184883,106.7766625,transport,,11793308600,node
Đường 49,10.8077908,106.7807932,transport,,12542241194,node
Đường 61,10.8286624,106.7727124,transport,,11847376743,node
Đường 655,10.8015698,106.7790965,transport,,11769143898,node
Đường 98,10.8308686,106.7678595,transport,,3178489141,node
Đường Chu Mạnh Trinh,10.8471152,106.7707064,transport,,12437183266,node
Đường Lương Khải SIêu,10.8471304,106.7655331,transport,,12437183290,node
Đường Nam Hoà,10.8277357,106.7624649,transport,,12437015560,node
Đường Nguyễn Công Trứ,10.8478952,106.7712816,transport,,12437183274,node
Đường Suối Cái,10.8789672,106.7625581,transport,,12437183244,node
Đường Trương Văn Thành,10.8527262,106.7797625,transport,,12871242826,node
Đường Tô Vĩnh Diện,10.8531878,106.7681257,transport,,12437183276,node
Đường số 1,10.7991908,106.8088942,transport,,11838346592,node
Đường số 10,10.7775888,106.7644917,transport,,6503368260,node
Đường số 14,10.8617386,106.7722823,transport,,11861142600,node
Đường số 3,10.8186717,106.7714152,transport,,12437015558,node
Đường số 6,10.7880689,106.7751554,transport,,11769143893,node
Đại lộ 2,10.8184189,106.7732093,transport,,11769143904,node
Đầu đường Lê Văn Chí,10.8505595,106.7740717,transport,,11789253350,node
Đối diện Uỷ ban Nhân dân Quận 9 cũ,10.8407575,106.7687314,transport,,11337172375,node
Đỗ Xuân Hợp,10.789472,106.7794739,transport,,11769143895,node
Ủy Ban Nhân Dân Phường Phước Bình,10.8157191,106.7742475,other,,314225709,way
Nhà Văn hóa Thể thao phường Cát Lái,10.774055,106.7700626,other,,1306624215,way
Trạm y tế phường Phước Long B,10.8281938,106.7776063,transport,,12437015555,node
Centum Wealth,10.8414585,106.7706545,other,,1023160161,way
CitiEsto,10.7707398,106.786036,other,,1050000396,way
F-Town 3,10.8357351,106.8074962,other,"Lô E3, Đường D2, Quận 9",819758680,way
JOY Citipoint,10.8709542,106.7691268,other,,1112688582,way
The Global City - City Park (End),10.7997629,106.7732076,transport,,12521886858,node
The Global City - City Park (Start),10.798295,106.7728574,transport,,12521886847,node
The Global City - Global Fountain,10.8032397,106.7748005,transport,,12521886857,node
The Global City - Soho Art Avenue,10.799767,106.7753638,transport,,12521886852,node
VP Khoa CKM,10.8502253,106.7697675,other,,239936158,way
Ventura,10.769609,106.7888498,transport,,13095375544,node
40 CL,10.7703529,106.7896709,other,,7790259649,node
Bệnh Viện Mắt Việt-Nga,10.7769291,106.6811338,hospital,"Đường 3 Tháng 2, Quận 10, Thành phố Hồ Chí Minh",518720150,way
Bệnh viện Quận 10,10.7760365,106.6664866,hospital,"571, Sư Vạn Hạnh, 10, Ho Chi Minh City",462903369,way
Chợ thuốc Quận 10,10.7806119,106.6667432,marketplace,,502252356,way
Trường Đại học Hoa Sen - Cơ sở Thành Thái,10.7692351,106.66484,university,"7/1, Hẻm 7 Thành Thái, Quận 10, Phường 14",1221231568,way
Sân khấu kịch Hoàng Thái Thanh,10.7810604,106.6597464,theatre,"139, Bắc Hải, Quận 10, Phường 14",495698506,way
BÒ TƠ QUÁN MỘC Số O1 Trường Sơn,10.7813627,106.6627206,restaurant,"O/1, Trường Sơn, Quận 10, Ho Chi Minh City",1385763620,way
Công viên Chung cư Hòa Bình,10.7670215,106.66112,park,"Quận 10, Phường 14",1221231567,way
Trung Tâm Giáo dục thường xuyên Quận 10,10.7663286,106.6750192,school,"469, Đường Lê Hồng Phong",5040415528,node
Trung tâm Thể dục Thể thao Quận 10,10.7698887,106.6658801,sports_centre,,1221371342,way
Pizza Piatto,10.7608131,106.6617334,restaurant,"91K Cư Xá Lý Thường Kiệt, Quận 10, Ho Chi Minh City",12709323330,node
Café Amber by Fitfatcat,10.7801938,106.6639767,cafe,"TT24, Tam Đảo, Quận 10, Ho Chi Minh City",12272912607,node
Chicken Plus Nguyễn Tri Phương,10.7613537,106.6687167,restaurant,"226, Đường Nguyễn Tri Phương, Quận 10, Ho Chi Minh City",8570873421,node
Chè Cô Có,10.7644666,106.6768478,cafe,"19, Hẻm 51 Hồ Thị Kỷ, Quận 10, Ho Chi Minh City",12499995979,node
Chè Thái Lan 280,10.7623001,106.6684262,restaurant,"280, Đường Nguyễn Tri Phương, Quận 10",7017888853,node
Câu lạc bộ Bơi lặn Nguyễn Tri Phương,10.7812446,106.6610164,sports_centre,"27, Đồng Nai, Quận 10, Phường 15",1221371349,way
"Công An Phường 10, Quận 10",10.7697473,106.6738159,police,"622, Đường Lê Hồng Phong",4297390489,node
Hủ Tiếu Liên,10.7659887,106.6764299,restaurant,"13, Hẻm 103 Hồ Thị Kỷ, Quận 10, Ho Chi Minh City",1461456034,way
Mê Rau Vegetarian,10.7816224,106.6625315,restaurant,"N1-N5, Trường Sơn, Quận 10, Phường 15",1385763619,way
Nhà Hàng Cơm Nhiều Singapore,10.7711826,106.6700525,restaurant,"694, Sư Vạn Hạnh, Quận 10, Thành phố Hồ Chí Minh",5578056523,node
Phố Cổ Quán,10.7813665,106.6625013,restaurant,"42, Cửu Long, Quận 10, Ho Chi Minh City",1385763616,way
Phở Hùng - Nguyễn Tri Phương,10.7624433,106.6684,restaurant,"288, Đường Nguyễn Tri Phương, Quận 10",7017888854,node
Phở Quyên,10.7632257,106.6777149,restaurant,"1, Hồ Thị Kỷ, Quận 10, Ho Chi Minh City",1459467224,way
Thánh Phao Lô,10.7634219,106.6762982,place_of_worship,"352, Lê Hồng Phong, Quận 10, Ho Chi Minh City",1460675589,way
Văn Phòng Tổng Liên Hội,10.7659237,106.6644481,place_of_worship,"633, Đường 3 Tháng 2, Quận 10",327192435,way
Xôi Bình Tiên,10.7670949,106.6766746,restaurant,"252, Lý Thái Tổ, Quận 10, Ho Chi Minh City",13535761476,node
Analog,10.7632758,106.6778233,cafe,"40, Hùng Vương, Quận 10, Ho Chi Minh City",1458935208,way
OCB Bank,10.7710457,106.6581084,bank,"268, Đường Lý Thường Kiệt, Quận 10, Ho Chi Minh City",6487093088,node
Ký túc xá ĐH Bách Khoa,10.759941,106.6620032,building,"497, Đường Hòa Hảo, Quận 10, Ho Chi Minh City",189067556,way
